name,category,latitude,longitude,nearest_stop_name,dist_to_stop_m,dist_to_stop_miles,stop_prox_norm,access_score
NATIONWIDE WINDOW CLEANING INC,Janitorial Services ,33.79731443,-84.41140801,BELLEMEADE AVE NW@TALLULAH ST NW,331.79139859282435,0.2061661293404901,0.999976394444733,0.999976394444733
GRAY AND WHITE U PULL IT,Automotive Parts and Accessories Stores ,33.78777365,-84.48427818,NORTHWEST DR@1304,520.6907749245826,0.3235430517631965,0.999962916270566,0.999962916270566
B & S SHEET METAL FAB INC,Electrical Contractors and Other Wiring Installation Contractors,33.79405869,-84.42053347,HOWELL MILL RD NW @ FORREST ST NW,489.3548911210046,0.3040717878888268,0.9999651521196609,0.9999651521196609
WERNER FRANK,Wholesale Trade Agents and Brokers ,33.76046214,-84.38954457,CARNEGIE WAY @ TED TURNER DR,99.56732172570081,0.06186841918159047,0.9999929638829946,0.9999929638829946
NEW HOUSE PRODUCTS INC,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,33.73960453,-84.41026396,RALPH D ABERNATHY BLVD @ MURPHY AVE,194.72827394033416,0.1209988404813987,0.9999861740464544,0.9999861740464544
ATLANTIC BONDING CO,All Other Personal Services ,33.74809062,-84.39672426,PEACHTREE ST SW @ BROTHERTON TRANSPORTATION MALL,91.66045547134927,0.05695530805880005,0.9999935280464268,0.9999935280464268
CONVEYORS & DRIVES INC,Industrial Supplies Merchant Wholesalers,33.81298956,-84.44854185,MARIETTA BLVD NW @ CORONET WAY NW,443.40255832904063,0.27551826110644156,0.99996843086815,0.99996843086815
CHUCKS FIREARMS INC,Sporting Goods Stores ,33.83051633,-84.36200348,LENOX RD NE @ VALE CLOSE,506.47208194263857,0.3147079435934225,0.9999639307896404,0.9999639307896404
MCKINNON'S LOUISIANE RESTAURANT,Full-Service Restaurants ,33.84256401,-84.37200602,PEACHTREE RD NE@MAPLE DR NE,55.30216396792554,0.034363256967406226,0.999996122249726,0.999996122249726
MCKINNON'S LOUISIANE RESTAURANT,Full-Service Restaurants ,33.84256401,-84.37200602,PEACHTREE RD NE@MAPLE DR NE,55.30216396792554,0.034363256967406226,0.999996122249726,0.999996122249726
MCKINNON'S LOUISIANE RESTAURANT,Full-Service Restaurants ,33.84256401,-84.37200602,PEACHTREE RD NE@MAPLE DR NE,55.30216396792554,0.034363256967406226,0.999996122249726,0.999996122249726
ROSEBRIAR COURT APTS,Lessors of Residential Buildings and Dwellings ,33.77792173,-84.34987403,N HIGHLAND AVE NE @ DREWRY ST NE,244.4637402097576,0.1519031032657845,0.9999826253673127,0.9999826253673127
GUY T GUNTER JR & ASSOC INC,Offices of Lawyers,33.80178936,-84.43358904,CHATTAHOOCHEE AVE NW@CARROLL DR NW,204.16916776402195,0.12686515451304384,0.9999855004285012,0.9999855004285012
ATLANTA HUMANE SOCIETY VETERIN,Veterinary Services ,33.78995487,-84.43865129,PERRY BLVD@1600,172.51098691760686,0.10719362404315239,0.9999877592738374,0.9999877592738374
JENKINS SUPERETTE,General Line Grocery Merchant Wholesalers ,33.69365988,-84.36674537,JONESBORO RD SE @ CONSTITUTION RD SE,42.30731591237567,0.026288612668780787,0.9999970494461454,0.9999970494461454
DIVERSIFIED METAL FABRICATORS,Metal Window and Door Manufacturing ,33.77815755,-84.36533554,VIRGINIA AVE NE@660,379.4313293437782,0.2357682834850176,0.9999729952843099,0.9999729952843099
SAF-T-LOCK CO R T COLSON,"All Other Professional, Scientific, and Technical Services",33.75208894,-84.46841276,HAMILTON E HOLMES @ MARTIN L KING JR DR,90.33018041003749,0.05612871140345576,0.9999936229629867,0.9999936229629867
ASSOCIATED SPACE DESIGN INC,Interior Design Services,33.76506234,-84.38994841,CENTENNIAL OLYMPIC PARK DR @ MILLS ST,174.9855602484511,0.1087312564457797,0.9999875827103623,0.9999875827103623
MONTE VISTA BIBLICAL GARDENS I,Cemeteries and Crematories ,33.79283184,-84.46892936,HIGHTOWER RD@HOLLYWOOD RD,39.230845952827565,0.02437697811079546,0.999997268955594,0.999997268955594
NAKATO JAPANESE RESTAURANT,Full-Service Restaurants ,33.80872614,-84.36471687,CHESHIRE BRIDGE RD NE@WINDEMERE DR,48.08229673425151,0.029877028306169926,0.9999966373950374,0.9999966373950374
AIR COND&HEATING/UNLIMITED INC,Electrical Contractors and Other Wiring Installation Contractors,33.76257815,-84.36810089,RALPH MCGILL BLVD NE @ GLEN IRIS DR NE,151.0134881782226,0.09383566442033542,0.9999892931435505,0.9999892931435505
CHEETAH LOUNGE,Full-Service Restaurants ,33.77921728,-84.38834386,MIDTOWN STATION,259.7321775099614,0.1613904939353781,0.9999815359478494,0.9999815359478494
METRO BOLT & SUPPLY CO INC,Hardware Merchant Wholesalers ,33.80607876,-84.42936439,CHATTAHOOCHEE AVE@1391,402.8978568242747,0.2503497438852416,0.9999713209222734,0.9999713209222734
FRIEDMANS SHOES INC,Shoe Stores ,33.751902,-84.39447103,FORSYTH ST SW @ MITCHELL ST SW,25.86915439156794,0.016074387259104938,0.9999982223266931,0.9999982223266931
AMERIPRESS,Printing and Writing Paper Merchant Wholesalers ,33.8496709,-84.36452425,PEACHTREE RD NE @ 3414,86.83930231838697,0.05395957493033602,0.9999938720409023,0.9999938720409023
AMERIPRESS,Printing and Writing Paper Merchant Wholesalers ,33.8496709,-84.36452425,PEACHTREE RD NE @ 3414,86.83930231838697,0.05395957493033602,0.9999938720409023,0.9999938720409023
WILSON HULL & NEAL REAL ESTATE,Offices of Real Estate Agents and Brokers,33.79896001,-84.40838801,BELLEMEADE AVE @ NORTHSIDE DR,143.15778052486263,0.0889543418574463,0.9999898536567614,0.9999898536567614
SHEILA WILENSKY INTERIOR DESIG,Interior Design Services,33.86264856,-84.43935319,NORTH ATLANTA HIGH SCHOOL,501.2593139142273,0.31146887165808795,0.9999643027262595,0.9999643027262595
SZABO ASSOCIATES INC,Collection Agencies,33.84672223,-84.3585964,LENOX STATION,152.06748266734667,0.09449058786045626,0.9999892179399074,0.9999892179399074
BENIHANA OF TOKYO,Full-Service Restaurants ,33.8127749,-84.3915574,PEACHTREE RD NW@PEACHTREE PARK DR N,96.31318203013035,0.059846385493513087,0.9999931960693704,0.9999931960693704
JERRY PAIR ASSOCIATES INC,Home Furnishing Merchant Wholesalers ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
JERRY PAIR ASSOCIATES INC,Home Furnishing Merchant Wholesalers ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
WILLIAM WORD ANTIQUES,Used Merchandise Stores ,33.82896928,-84.36377851,SIDNEY MARCUS BLVD@740,339.70930314918286,0.21108609936320658,0.9999758294937061,0.9999758294937061
TASTY ICE CREAM CO,Fuel Dealers ,33.74972962,-84.4017938,NORTHSIDE DR SW @ NELSON ST SW,168.26276556860634,0.1045538951176298,0.9999880623890111,0.9999880623890111
BUCKHEAD PLATING INC,Metal Window and Door Manufacturing ,33.81141736,-84.36639778,PIEDMONT CIR @ PIEDMONT RD,36.9752236505678,0.022975395907991972,0.9999974298966773,0.9999974298966773
Senior Solutions Home Care,Employment Placement Agencies ,33.83672991,-84.3676445,PIEDMONT RD NE @ PHARR RD NE,59.16802809975409,0.03676539954251686,0.9999958464161521,0.9999958464161521
PROFESSIONAL REGISTRY NORTHSID,Employment Placement Agencies ,33.83865918,-84.37289819,PIEDMONT RD NE @ E PACES FERRY RD NE,339.3548074019733,0.21086582537063225,0.9999758547873598,0.9999758547873598
A P C O GRAPHICS INC,Printing and Writing Paper Merchant Wholesalers ,33.74401517,-84.37609698,MEMORIAL DR @ GRANT ST SE,302.095444182,0.1877138728808083,0.9999785132830975,0.9999785132830975
MOES & JOES,Drinking Places (Alcoholic Beverages) ,33.78293159,-84.35416187,N HIGHLAND AVE @ VIRGINIA AVE,43.20333652028719,0.02684537544601339,0.999996985514109,0.999996985514109
MOES & JOES,Drinking Places (Alcoholic Beverages) ,33.78293159,-84.35416187,N HIGHLAND AVE @ VIRGINIA AVE,43.20333652028719,0.02684537544601339,0.999996985514109,0.999996985514109
RHR INTERNATIONAL LLP,Other Business Service Centers (including Copy Shops) ,33.78207781,-84.38721557,MIDTOWN STATION,113.2033496231681,0.07034147515327283,0.9999919909377022,0.9999919909377022
RHR INTERNATIONAL LLP,Other Business Service Centers (including Copy Shops) ,33.78207781,-84.38721557,MIDTOWN STATION,113.2033496231681,0.07034147515327283,0.9999919909377022,0.9999919909377022
RHR INTERNATIONAL LLP,Other Business Service Centers (including Copy Shops) ,33.78207781,-84.38721557,MIDTOWN STATION,113.2033496231681,0.07034147515327283,0.9999919909377022,0.9999919909377022
RHR INTERNATIONAL LLP,Other Business Service Centers (including Copy Shops) ,33.78207781,-84.38721557,MIDTOWN STATION,113.2033496231681,0.07034147515327283,0.9999919909377022,0.9999919909377022
ROSING PAINTING & WALLCOVERING,Painting and Wall Covering Contractors,33.80580513,-84.46415484,PERRY BLVD NW @ 2245,80.73489124558813,0.05016646031639563,0.999994307597214,0.999994307597214
REIS BIRDWHISTELL PHOTOGRAPHER,"Photography Studios, Portrait ",33.77560895,-84.37045755,MONROE DR NE @ SAINT CHARLES AVE NE,48.14583265708026,0.0299165077964136,0.9999966328616808,0.9999966328616808
Diamond Traders International,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",33.84867396,-84.37625305,PIEDMONT RD NE @ 3500,129.9447433076724,0.08074412076234508,0.9999907964212127,0.9999907964212127
TRAVIS & COMPANY,All Other Miscellaneous Manufacturing ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
"CARLTON MCLENDON,INC",All Other Miscellaneous Store Retailers (except Tobacco Stores) ,33.78546846,-84.40675253,NORTHSIDE DR NW @ 14TH ST NW,73.55159925584641,0.045702958514575176,0.9999948201328422,0.9999948201328422
FAMILY DOLLAR #20235,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,33.70515851,-84.4594706,CAMPBELLTON RD @ 2170,49.79484326435862,0.030941158030222713,0.999996515202996,0.999996515202996
TATTLETALE LOUNGE,Full-Service Restaurants ,33.8118492,-84.36639526,PIEDMONT CIR @ PIEDMONT RD,65.18533375018505,0.040504389221783496,0.9999954170749064,0.9999954170749064
TATTLETALE LOUNGE,Full-Service Restaurants ,33.8118492,-84.36639526,PIEDMONT CIR @ PIEDMONT RD,65.18533375018505,0.040504389221783496,0.9999954170749064,0.9999954170749064
ESSENCE UNLIMITED INC,Offices of Real Estate Agents and Brokers,33.73755117,-84.39496766,PRYOR ST @ RALPH DAVID ABERNATHY BLVD,81.16517841266796,0.050433829030949305,0.9999942768957607,0.9999942768957607
BONES STEAK & SEAFOOD RESTAURANT,Full-Service Restaurants ,33.84217702,-84.37093096,PIEDMONT RD NE @ MARTINA DR NE,29.61735700242329,0.018403418172930078,0.9999979548883956,0.9999979548883956
SEVANANDA NATURAL FOODS MARKET,General Line Grocery Merchant Wholesalers ,33.76699499,-84.34847702,MORELAND AVE @ MANSFIELD AVE,90.31149810644152,0.05611710272934341,0.9999936242959893,0.9999936242959893
SEVANANDA NATURAL FOODS MARKET,General Line Grocery Merchant Wholesalers ,33.76699499,-84.34847702,MORELAND AVE @ MANSFIELD AVE,90.31149810644152,0.05611710272934341,0.9999936242959893,0.9999936242959893
MEADOWS MORTUARY INC,Funeral Homes and Funeral Services ,33.74230924,-84.34810427,MORELAND AVE SE @ SANDERS AVE SE,114.76906499672114,0.07131436799975216,0.9999918792222222,0.9999918792222222
U-HAUL CO OF GEORGIA,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,33.74650074,-84.4021973,PETERS ST SW@ WALKER ST SW,149.47546044434364,0.09287997591829175,0.9999894028834876,0.9999894028834876
I W ENTREKIN COMPANY,Offices of Real Estate Agents and Brokers,33.83829368,-84.4152408,NORTHSIDE PKWY @ MOORES MILL RD,255.23198094979458,0.1585941944833252,0.9999818570417259,0.9999818570417259
J L SMITH HEATING AND AIR COND,Electrical Contractors and Other Wiring Installation Contractors,33.72194675,-84.49237108,CASCADE RD SW@CASCADE FALLS DR,132.6595198364526,0.08243100888342589,0.9999906027189804,0.9999906027189804
CHILDERS ASSOCIATES,Offices of Real Estate Agents and Brokers,33.78653443,-84.39750369,14TH ST @ ATLANTIC DR,36.427664408258366,0.022635157523120265,0.9999974689656196,0.9999974689656196
DOT WILLIS BOUTIQUE,Beauty Salons ,33.75203598,-84.39175697,MARTIN L KING JR DR @ PEACHTREE ST,12.723021551767008,0.007905738720075937,0.999999160317445,0.999999160317445
DAVID L KUNIANSKY REAL ESTATE,Offices of Real Estate Agents and Brokers,33.81035085,-84.42084385,DEFOOR AVE@RHOMBOID ST,483.27806999168587,0.3002958169135707,0.9999655857074002,0.9999655857074002
PARKING COMPANY OF AMERICA,Parking Lots and Garages ,33.74895999,-84.39336797,PRYOR ST SW @ TRINITY AVE SW,77.29441879009448,0.04802864453135726,0.999994553078633,0.999994553078633
ABBADABBAS INC,Shoe Stores ,33.766032,-84.34875597,MORELAND AVE @ EUCLID AVE,107.06685156502698,0.06652842256143947,0.9999924287834548,0.9999924287834548
PARALLEL GROUP INC,New Single-Family Housing Construction (except For-Sale Builders) ,33.79650005,-84.38023328,PEACHTREE ST NW @ PEACHTREE CIR NE,691.4419703112162,0.4296431893268149,0.9999507329886763,0.9999507329886763
SUSAN E POTTS INTERIORS,Interior Design Services,33.84275345,-84.40946893,NORTHSIDE PKWY @ 2334,323.1327988791881,0.20078591154087272,0.999977012245158,0.999977012245158
B & W GARAGE,"Automotive Body, Paint, and Interior Repair and Maintenance ",33.77526726,-84.47073004,DONALD L HOLLOWELL PKY @ BELLVIEW AVE NW,79.761486148522,0.04956161292736277,0.9999943770507171,0.9999943770507171
B & W GARAGE,"Automotive Body, Paint, and Interior Repair and Maintenance ",33.77526726,-84.47073004,DONALD L HOLLOWELL PKY @ BELLVIEW AVE NW,79.761486148522,0.04956161292736277,0.9999943770507171,0.9999943770507171
VIRGINA F WHITE INTERIORS,Interior Design Services,33.83925609,-84.40113439,NORTHSIDE DR NW @ ARDEN RD NW,761.6053184411921,0.4732407809668511,0.9999457267581392,0.9999457267581392
MIKART LLC,Pharmaceutical Preparation Manufacturing ,33.80131875,-84.45703926,MCCALLIE BLVD NW @ ABNER PL NW,145.7920904447725,0.09059123022156443,0.9999896656959083,0.9999896656959083
WOOD LOGIC INC,New Single-Family Housing Construction (except For-Sale Builders) ,33.75452482,-84.36001412,INMAN PARK/REYNOLDSTOWN STATION - SOUTH LOOP,679.9560592247032,0.4225061573220719,0.999951552520816,0.999951552520816
WOOD LOGIC INC,New Single-Family Housing Construction (except For-Sale Builders) ,33.75452482,-84.36001412,INMAN PARK/REYNOLDSTOWN STATION - SOUTH LOOP,679.9560592247032,0.4225061573220719,0.999951552520816,0.999951552520816
2001 ART STUDIO,Sign Manufacturing,33.70527032,-84.37928026,JONESBORO RD SE @ CLAIRE DR SE,58.85241218848732,0.03656928442000281,0.9999958689356877,0.9999958689356877
SUNGLASS HUT #4680,"Gift, Novelty, and Souvenir Stores ",33.84530607,-84.36235778,LENOX STATION,366.7107387651384,0.22786405530536644,0.9999739029121627,0.9999739029121627
BUDGET RENT A CAR,Automotive Parts and Accessories Stores ,33.75826684,-84.38441786,COURTLAND ST @ ELLIS ST,24.249571667888414,0.015068022709861444,0.9999983378856666,0.9999983378856666
SUNBELT RENTALS INC #69,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,33.76555301,-84.36300202,RALPH MCGILL BLVD NE @ ASHLEY AVE NE,58.20352796579732,0.03616608545478104,0.9999959152342766,0.9999959152342766
WILLIAM MILLS AGENCY,Advertising Agencies,33.87592231,-84.37756624,ROSWELL RD NE @ DILBECK PL NW,253.2301328556515,0.15735030065471034,0.9999819998757458,0.9999819998757458
A D M ASSOCIATES INC,Other Business Service Centers (including Copy Shops) ,33.78087367,-84.38101229,10TH ST NE @ PIEDMONT AVE NE,107.06428772065767,0.06652682945844736,0.9999924289663878,0.9999924289663878
PARKING CO OF AMERICA,Parking Lots and Garages ,33.75920481,-84.39139873,CENTENNIAL OLYMPIC PARK,58.63035788351307,0.03643130592883609,0.9999958847795017,0.9999958847795017
HIGHLAND HARDWARE INC,Hardware Stores ,33.78311229,-84.35440448,N HIGHLAND AVE NE @ LOS ANGELES AVE,28.889167386244395,0.017950940998325025,0.9999980068455099,0.9999980068455099
LA MAISON BLANCHE INTERIORS,Furniture Stores ,33.85689573,-84.45012603,NORTHSIDE PKWY @ RIVER GREEN DR,814.5040288065107,0.5061105973917946,0.9999419523781208,0.9999419523781208
LUCKIE SHOE/BAG REPAIR,Footwear and Leather Goods Repair,33.75423,-84.388601,DECATUR ST @ KIMBALL WAY,70.4106708467846,0.043751271233415316,0.9999950442414707,0.9999950442414707
BULLDOGS,Drinking Places (Alcoholic Beverages) ,33.77901322,-84.38391101,PEACHTREE ST NE @ 8TH ST NE,51.59875675879774,0.032062060694941864,0.9999963864918233,0.9999963864918233
GREENBRIAR ANIMAL HOSPITAL,Veterinary Services ,33.68974075,-84.50667228,CAMPBELLTON RD SW @ BARGE RD SW,53.083831312876235,0.03298484553473861,0.9999962805301527,0.9999962805301527
INFRA-METALS CO DBA IMS STEEL,Metal Service Centers and Other Metal Merchant Wholesalers ,33.79763149,-84.44074215,MARIETTA BLVD @ 1650,568.3498103315276,0.3531570770200999,0.9999595157470051,0.9999595157470051
AFFAIRS TO REMEMBER CATERERS,Full-Service Restaurants ,33.81820725,-84.43605491,DEFOORS FERRY RD @ HYDE MANOR DR,230.32076207923146,0.14311504224044108,0.9999836344840509,0.9999836344840509
LAGROTTA RISTORANTE ITALIANO,Full-Service Restaurants ,33.82668056,-84.38671123,PEACHTREE RD@2626,119.8161713938583,0.07445050231390403,0.9999915191057391,0.9999915191057391
TURNER CONSTRUCTION COMPANY,New Single-Family Housing Construction (except For-Sale Builders) ,33.85251731,-84.37559013,PIEDMONT RD NE @ 3525,335.44266080340594,0.20843492413250522,0.9999761339232376,0.9999761339232376
TURNER CONSTRUCTION COMPANY,New Single-Family Housing Construction (except For-Sale Builders) ,33.85251731,-84.37559013,PIEDMONT RD NE @ 3525,335.44266080340594,0.20843492413250522,0.9999761339232376,0.9999761339232376
"HUNTER MECHANICAL SYSTEMS, INC","Plumbing, Heating, and Air-Conditioning Contractors ",33.8099761,-84.36295608,CHESHIRE BRIDGE RD NE@MANCHESTER ST,103.01486567530462,0.06401062900027628,0.9999927178970168,0.9999927178970168
PROFESSIONAL REGISTRY FOR STAF,Employment Placement Agencies ,33.83865918,-84.37289819,PIEDMONT RD NE @ E PACES FERRY RD NE,339.3548074019733,0.21086582537063225,0.9999758547873598,0.9999758547873598
RLP CORPORATION,Administrative Management and General Management Consulting Services ,33.83096836,-84.38542931,PEACHTREE RD NW@RUMSON RD NE,37.51694801150397,0.02331200865665675,0.9999973912440601,0.9999973912440601
MOON BROTHERS INC,New Single-Family Housing Construction (except For-Sale Builders) ,33.76492404,-84.33316345,MAYSON AVE NE@LA FRANCE ST NE,696.1182422592686,0.4325488972244949,0.999950399331631,0.999950399331631
KING INDUSTRIAL REALTY INC,Lessors of Residential Buildings and Dwellings ,33.8073728,-84.37596002,MONROE DR@WIMBLEDON RD,99.06414383218808,0.061555758156876784,0.9999929997852798,0.9999929997852798
AINSWORTH-NOAH AND ASSOC IN,Furniture Merchant Wholesalers ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
TECTON INC,New Single-Family Housing Construction (except For-Sale Builders) ,33.76831313,-84.36581431,GLEN IRIS DR @ WINTON TER,180.00210391667915,0.11184839991342982,0.9999872247745629,0.9999872247745629
CONNIE ROSE & ASSOCIATES,Lessors of Residential Buildings and Dwellings ,33.81385105,-84.35054743,WOODLAND AVE NE@1155,126.07585630989836,0.07834009986074936,0.9999910724704714,0.9999910724704714
F SCHUMACHER & CO,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
F SCHUMACHER & CO,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
BRINKS INCORPORATED,Security Guards and Patrol Services ,33.78803257,-84.42754762,HUFF RD NW@ELLSWORTH IND BLVD,148.92678261373857,0.0925390424731496,0.9999894420322424,0.9999894420322424
BRINKS INCORPORATED,Security Guards and Patrol Services ,33.78803257,-84.42754762,HUFF RD NW@ELLSWORTH IND BLVD,148.92678261373857,0.0925390424731496,0.9999894420322424,0.9999894420322424
MARCIA WEBER GARDENS TO LOVE,Landscaping Services,33.80331034,-84.43473493,CHATTAHOOCHEE AVE NW@1396,162.38036514214562,0.10089873186656992,0.9999884821046237,0.9999884821046237
BRICE LTD INC,Furniture Merchant Wholesalers ,33.81700432,-84.37501974,ARMOUR DR @ ARMOUR CIR,474.4257223678616,0.2947952094447796,0.9999662173319476,0.9999662173319476
DEARING ANTIQUES,Furniture Stores ,33.82896848,-84.36493732,PIEDMONT RD NE @ MIAMI CIR NE,242.9783094923374,0.1509800971157974,0.999982731354396,0.999982731354396
THE ATLANTA APPAREL MART,Other Business Service Centers (including Copy Shops) ,33.74781301,-84.39792304,TED TURNER DR @ BROTHERTON ST,114.36376904573767,0.07106252814553647,0.9999919081405253,0.9999919081405253
BEAUTIFUL RESTAURANT,Full-Service Restaurants ,33.72227737,-84.46253745,CASCADE RD SW @ DOLPHIN DR SW,60.860604830734324,0.03781712057783584,0.9999957256489775,0.9999957256489775
O J WOODRUFF CONTRUCTION,New Single-Family Housing Construction (except For-Sale Builders) ,33.69235934,-84.54127068,COUNTY LINE RD@RIO GRANDE RD,643.0475949264744,0.3995722438555398,0.9999541859795373,0.9999541859795373
JOHNNY'S HIDEAWAY,Drinking Places (Alcoholic Beverages) ,33.85808923,-84.38117655,ROSWELL RD NE @ IVY PKWY NE,25.346083325053144,0.015749365159042305,0.9999982596483776,0.9999982596483776
THE MEDDIN COMPANY,Lessors of Residential Buildings and Dwellings ,33.80037727,-84.393243,PEACHTREE ST NE @ DEERING RD,103.5978932460169,0.06437290643743206,0.999992676297371,0.999992676297371
PEACE DESIGN INC,Interior Design Services,33.81773401,-84.37563304,ARMOUR DR @ 340,549.0027974042746,0.3411353706514935,0.9999608961772369,0.9999608961772369
PEACE DESIGN INC,Interior Design Services,33.81773401,-84.37563304,ARMOUR DR @ 340,549.0027974042746,0.3411353706514935,0.9999608961772369,0.9999608961772369
INTOWN HARDWARE,Hardware Stores ,33.77781209,-84.35303057,N HIGHLAND AVE NE @ DREWRY ST NE,49.095896879612575,0.030506851802361575,0.9999965650735742,0.9999965650735742
DATABANK INC,Offices of Real Estate Agents and Brokers,33.84066124,-84.37054103,PIEDMONT RD NE @ MARTINA DR NE,116.62124054072372,0.07246525938628488,0.9999917470675002,0.9999917470675002
THE MATTUS COMPANY INC,Electrical Contractors and Other Wiring Installation Contractors,33.75712488,-84.35539619,INMAN PARK/REYNOLDSTOWN STATION - NORTH LOOP,195.49220414146288,0.12147352588108348,0.9999861195392109,0.9999861195392109
AZAR PROG STYLE IN HAIR,Beauty Salons ,33.8331684,-84.37897482,PEACHTREE RD NW@PEACHTREE AVE NE,365.90960336785173,0.2273662516111274,0.999973960074037,0.999973960074037
COLEMANS HEATING AND AIR CONDI,Appliance Repair and Maintenance ,33.68346007,-84.53966378,COUNTY LINE RD@IVYWOOD DR,257.2090022751107,0.15982266163465192,0.9999817159791228,0.9999817159791228
ADAMS REALTORS,Offices of Real Estate Agents and Brokers,33.74204601,-84.37317597,BOULEVARD SE @ HANSELL ST SE,499.94836105954886,0.3106542812951576,0.9999643962641591,0.9999643962641591
ACTION GLASS & MIRROR INC,"Specialized Freight (except Used Goods) Trucking, Local ",33.7219193,-84.4170932,SYLVAN RD@AVON AVE,75.6777097615463,0.04702406561792182,0.9999946684325653,0.9999946684325653
BRASS LION INTERIORSLLC,Interior Design Services,33.82442712,-84.39312641,PEACHTREE RD NW@MUSCOGEE AVE NW,497.0370657768562,0.3088452817781552,0.9999646039882164,0.9999646039882164
ROSING PAINT CENTER,Paint and Wallpaper Stores ,33.81748121,-84.4495025,MARIETTA BLVD @ CORONET WAY,99.62377516471493,0.06190349780948397,0.9999929598549809,0.9999929598549809
W PACES FERRY SHOPPING CENTER,Lessors of Residential Buildings and Dwellings ,33.84967485,-84.42795467,NORTHSIDE PKY NW @ 3487,217.02394036498168,0.13485275974311314,0.9999845832266164,0.9999845832266164
FERRIS INCORPORATED AARON FERR,New Single-Family Housing Construction (except For-Sale Builders) ,33.76408149,-84.3420548,EDGEWOOD/CANDLER PARK STATION - NORTH LOOP,229.9518479709648,0.14288580907139872,0.9999836608064703,0.9999836608064703
PARKING COMPANY OF AMERICA INC,Parking Lots and Garages ,33.75176622,-84.39605353,MITCHELL ST @ TED TURNER DR,73.33261394568983,0.04556688701311708,0.9999948357576802,0.9999948357576802
TRANSMISSIONS BY RON INC,Automotive Glass Replacement Shops ,33.78999636,-84.41888442,HUFF RD NW@BOYD AVE NW,52.59750679153598,0.03268265673601351,0.9999963152299316,0.9999963152299316
WAFFLE HOUSE #412,Full-Service Restaurants ,33.81696099,-84.35254685,CHESHIRE BRIDGE RD @ LAVISTA RD,117.65518961761244,0.07310772715374778,0.9999916732941188,0.9999916732941188
FARRINGTON DESIGN GP,Interior Design Services,33.79443454,-84.38682732,PEACHTREE ST NE@W PEACHTREE ST NW,62.67685655135627,0.03894568987992362,0.999995596057459,0.999995596057459
BON TON CLEANERS,Drycleaning and Laundry Services (except Coin-Operated) ,33.69119862,-84.51166085,CAMPBELLTON RD SW@FAIRBURN RD SW,65.31686005552515,0.04058611608207412,0.9999954076903627,0.9999954076903627
BBDO SOUTH,Advertising Agencies,33.852154,-84.36639434,PEACHTREE RD NE@STRATFORD RD NE,372.8424613742208,0.23167414056334948,0.9999734654071435,0.9999734654071435
JOHNSON & MURPHY SHOE STORE,Shoe Stores ,33.84530607,-84.36235778,LENOX STATION,366.7107387651384,0.22786405530536644,0.9999739029121627,0.9999739029121627
DO DROP INN MARKET & BEAUTY SUP,"Cosmetics, Beauty Supplies, and Perfume Stores ",33.79510383,-84.469132,HOLLYWOOD RD@GUN CLUB RD,49.04380043046912,0.030474480489187567,0.999996568790712,0.999996568790712
NINO'S ITALIAN RESTAURANT,Full-Service Restaurants ,33.80990389,-84.35967365,CHESHIRE BRIDGE RD NE@LIDDELL DR NE,32.28523319595196,0.020061163704345856,0.9999977645325527,0.9999977645325527
NOMADIC ARTS GALLERY INC,Floor Covering Stores ,33.84250316,-84.3802244,PEACHTREE RD @ BOLLING WAY NE,299.9175446117827,0.18636058546471393,0.99997866867858,0.99997866867858
CAR WASH,Car Washes ,33.68163143,-84.40470869,CLEVELAND AVE SW @ DEARWOOD DR SW,55.87021446484011,0.03471622805922932,0.9999960817187106,0.9999960817187106
CAR WASH,Car Washes ,33.68163143,-84.40470869,CLEVELAND AVE SW @ DEARWOOD DR SW,55.87021446484011,0.03471622805922932,0.9999960817187106,0.9999960817187106
CAR WASH,Car Washes ,33.68163143,-84.40470869,CLEVELAND AVE SW @ DEARWOOD DR SW,55.87021446484011,0.03471622805922932,0.9999960817187106,0.9999960817187106
